Атажанов Ырысбек Ысламович,"1974-жылдын 27-ноябрында Баткен облусунун Кадамжай районунун Айдаркен шаарында туулган;
Жогорку билимдүү. 1997-жылы Кыргыз мамлекеттик курулуш, транспорт жана архитектура университетине тапшырган;
2006-2008-жылдары Кыргыз Республикасынын ички иштер министрлигинде иштеген;
2009-2020-жылдары жеке ишкерлик жаатында эмгектенген;
2021-жылы №3 Кадамжай шайлоо округунан VII чакырылыштагы Жогорку Кеңештин депутаты болуп шайланган;
Үй бүлөлүү, төрт баланын атасы.",http://kenesh.kg/ky/deputy/show/215/atazhanov-irisbek-islamovich
Ажибаев Чынгыз Ильяскожоевич,"1991-жылдын 16-майында Баткен облусунун Лейлек районунун Исфана шаарында туулган;
Жогорку билимдүү. 2014-жылы Ж.Баласагын атындагы Кыргыз улуттук университетинин юридикалык факультетин “Юриспруденция” адистиги боюнча аяктаган;
2011-2013-жылдары Н.Исанов атындагы Кыргыз мамлекеттик курулуш, транспорт жана архитектура университетинин алдындагы ЖОЖдор аралык аскер кафедрасын бүтүргөн;
Эмгек жолу:
2014-2017-жылдары — Кыргыз Республикасынын Башкы прокуратурасынын коомдук жардамчысы;
2017-2021-жылдары — Бишкек гарнизонунун аскер прокуратурасында тергөөчү;
2021-жылы №1 Лейлек шайлоо округу боюнча Кыргыз Республикасынын Жогорку Кеңешинин VII чакырылышынын депутаты болуп шайланган. Конституциялык мыйзамдар, мамлекеттик түзүлүш, сот-укуктук маселелер жана Жогорку Кеңештин Регламенти боюнча комитетинин төрагасынын орун басары;
Аскердик даражасы юстициянын ага лейтенанты;
Үй-бүлөлүү, бир кыздын атасы.",http://kenesh.kg/ky/deputy/show/212/azhibaev-chingiz-ilyyaskozhoevich
Айдарова Айгул Абдисаламовна,"1989-жылы 15-мартында  Баткен облусуна караштуу Баткен районунун Самаркандек айылында туулган.
Жогорку билими бар.
2012-жылы  КР Ички Иштер Министрлигинин Э. Алиев атындагы академиясын «юриспруденция» адистиги боюнча аяктаган.
2021-жылы Кыргыз Мамлекеттик Юридикалык Университети «Экономика» адистиги боюнча аяктаган.
Эмгек ишмердүүлүгү:
2012-2013 - Токмок шаарынын ИИБдин тергөөчүсү.
2013-2014 - Чүй облусунун Аламүдүн районунун ИИБдин тергөчүсү.
2013-2015 - ОсОО ""Аалем кызматлери"" котормочу.
2018-2021 - Чүй облусунун Аламүдүн районун ИИБдин тергөөчүсү.
2022-жылдан бери “Бүтүн Кыргызстан” партиясынан Кыргыз Республикасынын Жогорку Кеңешинин VII чакырылышынын депутаты.
 Айдарова А.А. эки баланын энеси.",http://kenesh.kg/ky/deputy/show/271/aydarova-aygul-abdisalamovna
Бакиров Өмүрбек Мирзараимович,"1978-жылы Ош облусуна караштуу Араван районунун Төө-Моюн айылында туулган.
Жогорку билимдүү. 2001-жылы Кыргыз-Өзбек университетинин “Финансы жана Кредит” факультетин аяктаган;
Эмгек жолун 2001-жылы жеке ишкер катары баштаган;
2008-2010-жылдары АК «Гаранттын» директору;
2010-2011-жылдары Кыргыз Республикасынын Жогорку Кеңешинин Төрагасынын жардамчысы болуп эмгектенген;
2011-жылдын  24-июнунан тарта АК «Гаранттын» директору;
2011-жылдын 21-июлунан 23-сентябрына чейин Кыргыз Республикасынын Жогорку Кеңешинин Төрагасынын кеңешчиси болуп иштеген;
2011-2015-жылдары Кыргыз Республикасынын Жогорку Кеңешинин V-чакырылышынын депутаты;
2018-жылы 29-ноябрда ААК «Кыргызтелекомдун» төрагасынын кеңешчиси болуп дайындалган;
2018-2021-жылдары Кыргыз Республикасынын Жогорку Кеңешинин VI-чакырылышынын депутаты;
2021-жылдын ноябрында № 4 Көк-Жар бир мандаттуу шайлоо округу боюнча Кыргыз Республикасынын Жогорку Кеңешинин VII чакырылышынын депутаты болуп шайланган;
Үй-бүлөлүү, төрт баланын атасы.",http://kenesh.kg/ky/deputy/show/170/bakirov-omurbek-mirzaraimovich
Акаев  Жанарбек Кубанычович,"1986-жылдын 13-декабрында Ош облусунун Алай районуна караштуу Кабылан-Көл айылында төрөлгөн;
Билими жогорку:
2011-жылы Ош мамлекеттик университетин журналистика адистиги боюнча бүтүргөн;
2008-2014-жылдары “Азаттык” радиосунун кыргыз кызматында эмгектенген;
2015-жылы Кыргыз Республикасынын Президентинин пресс-катчысы;
2015-жылдын ноябрында Кыргызстан социал-демократиялык партиясынын тизмеси боюнча VI чакырылыштагы Жогорку Кеңештин депутаты болуп шайланган. Жогорку Кеңештин Социалдык маселелер, билим берүү, илим, маданият жана саламаттык сактоо боюнча комитетинин мүчөсү;
2015-2017-жылдары Жогорку Кеңештин Социалдык маселелер, билим берүү, илим, маданият жана саламаттык сактоо боюнча комитетинин Төрагасынын орун басары болуп иштеген;
2021-жылдын 4-октябрында ""Альянс"" саясий партиясынын тизмеси боюнча VII чакырылыштагы Жогорку Кеңештин депутаты болуп шайланган;
Жогорку Кеңештин Эл аралык иштер, коргоо, коопсуздук жана миграция боюнча комитетинин төрагасы;
2011-жылы “Евразиянын алтын калеми” сыйлыгынын ээси;
2014-жылы Мелис Эшимканов атындагы коомдук фонддун “Курч калем” сыйлыгын алган;
Үй-бүлөлүү, үч баланын атасы.",http://kenesh.kg/ky/deputy/show/5/akaev-zhanarbek-kubanichovich
Алтынбеков Айбек,"1978-жылдын 12-январында Жалал-Абад облусунун Базар-Коргон районунун Көктонду айылында туулган;
Жогорку билимдүү. 2000-жылы «юрист» адистиги боюнча Ош мамлекеттик университетинин юридикалык факультетин бүтүргөн;
2000-жылы Ош техникалык университетине караштуу аскердик кафедрасын аяктап, запастагы кичи лейтенант;
2001-жылы Ош облусундагы «Жаркынай» жоопкерчилиги чектелген коомунда юрист-консультант;
2010-2011-жылдары «Жылдызбек» күзөт агенттигинин жетекчиси;
2011-2015-жылдары «Золотой орех» жоопкерчилиги чектелген коомунун жетекчиси;
2012-2015-жылдары Могол айыл округунун айылдык кеңешинин депутаты;
2015-2021-жылдары «Республика-Ата Журт» саясий партиясынын тизмеси боюнча Кыргыз Республикасынын Жогорку Кеңешинин VI чакырылышынын депутаты;
2021-жылдын ноябрында № 15 Базар-Коргон бир мандаттуу шайлоо округу боюнча Кыргыз Республикасынын Жогорку Кеңешинин VII чакырылышынын депутаты болуп шайланган;
Үй-бүлөлүү, төрт баланын атасы;
Грек-рим күрөшү боюнча спорттун чебери;
2014-жылы Базар-Коргон районунун «Ардактуу атуулу».",http://kenesh.kg/ky/deputy/show/66/altinbekov-aybek
Ашимова Динара Ашимовна,"1973-жылдын 3-февралында Ош облусунун Алай районунда туулган.
Эки жогорку жана бир академиялык билими бар.
1995-жылы КМУнун юридикалык факультетин,
2008-жылы Кыргыз Республикасынын Президентине караштуу Мамлекеттик башкаруу академиясынын ""Мамлекеттик башкаруу"" факультетин,
2010-жылы Кыргыз Республикасынын Президентине караштуу мамлекеттик башкаруу Академиясынын аспирантурасын бүтүргөн.
1997-2015-жылдары Жалал-Абад, Ош, Чүй облустарынын прокуратураларында, ошондой эле Башкы прокуратура иштеп, Биринчи Май жана Ленин райондорунун прокурорунун жардамчысы болгон.
2015-жылдан 2021-жылына чейин ""Глобал консалтинг"" юридикалык компаниясынын жетекчиси болуп эмгектенген.
Ашимова Динара Ашимовна - 2011-жылдан тартып Кыргыз улуттук ат оюндары федерациясынын президенти.
Үч баланын энеси.
2021 жылы “Ыйман Нуру” саясий партиясынын тизмеси боюнча VII чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган. Жогорку Кеңештин социалдык саясат боюнча комитетинин төрайымы. Укук тартиби, кылмыштуулук менен күрөшүү жана коррупцияга каршы аракеттенүү боюнча комитетинин мүчөсү.",http://kenesh.kg/ky/deputy/show/210/ashimova-dinara-ashimovna
Айдарова Айгул Абдисаламовна,"1989-жылы 15-мартында  Баткен облусуна караштуу Баткен районунун Самаркандек айылында туулган.
Жогорку билими бар.
2012-жылы  КР Ички Иштер Министрлигинин Э. Алиев атындагы академиясын «юриспруденция» адистиги боюнча аяктаган.
2021-жылы Кыргыз Мамлекеттик Юридикалык Университети «Экономика» адистиги боюнча аяктаган.
Эмгек ишмердүүлүгү:
2012-2013 - Токмок шаарынын ИИБдин тергөөчүсү.
2013-2014 - Чүй облусунун Аламүдүн районунун ИИБдин тергөчүсү.
2013-2015 - ОсОО ""Аалем кызматлери"" котормочу.
2018-2021 - Чүй облусунун Аламүдүн районун ИИБдин тергөөчүсү.
2022-жылдан бери “Бүтүн Кыргызстан” партиясынан Кыргыз Республикасынын Жогорку Кеңешинин VII чакырылышынын депутаты.
 Айдарова А.А. эки баланын энеси.",http://kenesh.kg/ky/deputy/show/271/aydarova-aygul-abdisalamovna
Ашимова Динара Ашимовна,"1973-жылдын 3-февралында Ош облусунун Алай районунда туулган.
Эки жогорку жана бир академиялык билими бар.
1995-жылы КМУнун юридикалык факультетин,
2008-жылы Кыргыз Республикасынын Президентине караштуу Мамлекеттик башкаруу академиясынын ""Мамлекеттик башкаруу"" факультетин,
2010-жылы Кыргыз Республикасынын Президентине караштуу мамлекеттик башкаруу Академиясынын аспирантурасын бүтүргөн.
1997-2015-жылдары Жалал-Абад, Ош, Чүй облустарынын прокуратураларында, ошондой эле Башкы прокуратура иштеп, Биринчи Май жана Ленин райондорунун прокурорунун жардамчысы болгон.
2015-жылдан 2021-жылына чейин ""Глобал консалтинг"" юридикалык компаниясынын жетекчиси болуп эмгектенген.
Ашимова Динара Ашимовна - 2011-жылдан тартып Кыргыз улуттук ат оюндары федерациясынын президенти.
Үч баланын энеси.
2021 жылы “Ыйман Нуру” саясий партиясынын тизмеси боюнча VII чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган. Жогорку Кеңештин социалдык саясат боюнча комитетинин төрайымы. Укук тартиби, кылмыштуулук менен күрөшүү жана коррупцияга каршы аракеттенүү боюнча комитетинин мүчөсү.",http://kenesh.kg/ky/deputy/show/210/ashimova-dinara-ashimovna
Атажанов Ырысбек Ысламович,"1974-жылдын 27-ноябрында Баткен облусунун Кадамжай районунун Айдаркен шаарында туулган;
Жогорку билимдүү. 1997-жылы Кыргыз мамлекеттик курулуш, транспорт жана архитектура университетине тапшырган;
2006-2008-жылдары Кыргыз Республикасынын ички иштер министрлигинде иштеген;
2009-2020-жылдары жеке ишкерлик жаатында эмгектенген;
2021-жылы №3 Кадамжай шайлоо округунан VII чакырылыштагы Жогорку Кеңештин депутаты болуп шайланган;
Үй бүлөлүү, төрт баланын атасы.",http://kenesh.kg/ky/deputy/show/215/atazhanov-irisbek-islamovich
Абдалиев Мейкинбек Акимович,"1976-жылдын 11-февралы күнү Жалал-Абад облусунун Ноокен районунун Масы айылында туулган.
Жогорку билимдүү. 2003-жылы Жалал-Абад коммерциялык институтунун «Экономика жана бизнес» факультетин «Уюмдун менеджери» кесиби боюнча аяктаган.
Эмгек жолун 1999-жылы Ноокен райондук салык инспекциясында тышкы салыктык кѳзѳмѳл бѳлүмүндѳ инспектор кызматынан баштаган.
2000-2005-жылдары Ноокен районундагы «Айкыз» кредиттик союзунда башкы бухгалтер;
2005-2006-жылдары «Токтомурад» дыйкан чарбасында тѳрага;
2006-жылдан тартып, 2013-жылга чейин Кыргыз Республикасынын коомчулукту өнүктүрүү жана инвестициялоо Агенттигинин (АРИС) Майлуу-Суу, Таш-Кѳмүр шаарлары жана Ноокен району боюнча эксперти;
2013-жылдан 2015-жылга чейин Кыргыз Республикасынын коомчулукту өнүктүрүү жана инвестициялоо Агенттигинин (АРИС) Түштүк аймактык ѳкүлчүлүгүнүн координатору болуп иштеген.
Ошондой эле, 2004-2005-жылдары Ноокен райондук жана Масы айылдык кеңештеринде депутат, айыл чарба, ѳнѳр жай жана транспорт, телекоммуникация боюнча туруктуу комиссиясында мүчѳ;
2008-2012-жылдары Масы айылдык кеңешинде депутат, «Бюджет жана экономика» комиссиясынын тѳрагасы;
2012-2016-жылдары Масы айылдык кеңешинин депутаты, айылдык кеңештин тѳрагасынын орун басары.
2021-жылдын 31-мартында «ϴнүгүү-Прогресс» саясий партиясынын тизмеси боюнча Кыргыз Республикасынын Жогорку Кеңешинин VI чакырылышынын депутаты болуп шайланды.
2022-жылдын 16-мартында «Ата-Журт Кыргызстан» саясий партиясынын тизмеси боюнча Кыргыз Республикасынын Жогорку Кеңешинин VII чакырылышынын депутаты болуп шайланды.
Үй бүлѳлүү, 5 баланын атасы.",http://kenesh.kg/ky/deputy/show/196/abdaliev-meykinbek-akimovich
